LocationType,Location,TimeFrame,DataFormat,Data
County,Davidson,2000,Number,8387
County,Davidson,2001,Number,9320
County,Davidson,2002,Number,9649
County,Davidson,2003,Number,9892
County,Davidson,2004,Number,9789
County,Davidson,2005,Number,10201
County,Davidson,2006,Number,10047
County,Davidson,2007,Number,10235
County,Davidson,2008,Number,10849
County,Davidson,2009,Number,12396
County,Davidson,2009,Percent,0.2352
County,Davidson,2015,Number,16150
County,Davidson,2015,Percent,0.34117
County,Davidson,2014,Number,15981
County,Davidson,2014,Percent,0.34394
County,Davidson,2013,Number,17672
County,Davidson,2013,Percent,0.38416
County,Davidson,2012,Number,17967
County,Davidson,2012,Percent,0.39271
County,Davidson,2011,Number,17768
County,Davidson,2011,Percent,0.39261
County,Davidson,2010,Number,18321
County,Davidson,2010,Percent,0.40995
County,Davidson,2016,Number,16221
County,Davidson,2016,Percent,0.34313
County,Davidson,2017,Number,15535
County,Davidson,2017,Percent,0.33256
County,Davidson,2018,Number,15044
County,Davidson,2018,Percent,0.32873
County,Davidson,2019,Number,13549
County,Davidson,2019,Percent,0.29606
County,Decatur,1999,Percent,0.408
County,Decatur,2000,Percent,0.342
County,Decatur,2001,Percent,0.35
County,Decatur,2002,Percent,0.385
County,Decatur,2003,Percent,0.408
County,Decatur,2004,Percent,0.39
County,Decatur,2005,Percent,0.375
County,Decatur,2006,Percent,0.375
County,Decatur,2007,Percent,0.37815
County,Decatur,2008,Percent,0.42831
County,Decatur,1999,Number,323
County,Decatur,2000,Number,276
County,Decatur,2001,Number,280
County,Decatur,2002,Number,312
County,Decatur,2003,Number,332
County,Decatur,2004,Number,319
County,Decatur,2005,Number,309
County,Decatur,2006,Number,309
County,Decatur,2007,Number,270
County,Decatur,2008,Number,307
County,Decatur,2009,Number,318
County,Decatur,2009,Percent,0.442
County,Decatur,2015,Number,307
County,Decatur,2015,Percent,0.46799
County,Decatur,2014,Number,324
County,Decatur,2014,Percent,0.57345
County,Decatur,2013,Number,339
County,Decatur,2013,Percent,0.61636
County,Decatur,2012,Number,360
County,Decatur,2012,Percent,0.55814
County,Decatur,2011,Number,388
County,Decatur,2011,Percent,0.5791
County,Decatur,2010,Number,446
County,Decatur,2010,Percent,0.66967
County,Decatur,2016,Number,285
County,Decatur,2016,Percent,0.42986
County,Decatur,2017,Number,284
County,Decatur,2017,Percent,0.4195
County,Decatur,2018,Number,275
County,Decatur,2018,Percent,0.43239
County,Decatur,2019,Number,229
County,Decatur,2019,Percent,0.36006
County,DeKalb,1999,Percent,0.292
County,DeKalb,2000,Percent,0.311
County,DeKalb,2001,Percent,0.27
County,DeKalb,2002,Percent,0.282
County,DeKalb,2003,Percent,0.281
County,DeKalb,2004,Percent,0.334
County,DeKalb,2005,Percent,0.353
County,DeKalb,2006,Percent,0.35
County,DeKalb,2007,Percent,0.30385
County,DeKalb,2008,Percent,0.33657
County,DeKalb,1999,Number,337
County,DeKalb,2000,Number,362
County,DeKalb,2001,Number,348
County,DeKalb,2002,Number,372
County,DeKalb,2003,Number,375
County,DeKalb,2004,Number,453
County,DeKalb,2005,Number,486
County,DeKalb,2006,Number,487
County,DeKalb,2007,Number,426
County,DeKalb,2008,Number,476
County,DeKalb,2009,Number,463
County,DeKalb,2009,Percent,0.3247
County,DeKalb,2015,Number,553
County,DeKalb,2015,Percent,0.50136
County,DeKalb,2014,Number,563
County,DeKalb,2014,Percent,0.50268
County,DeKalb,2013,Number,649
County,DeKalb,2013,Percent,0.59432
County,DeKalb,2012,Number,634
County,DeKalb,2012,Percent,0.59531
County,DeKalb,2011,Number,720
County,DeKalb,2011,Percent,0.65514
County,DeKalb,2010,Number,617
County,DeKalb,2010,Percent,0.53652
County,DeKalb,2016,Number,514
County,DeKalb,2016,Percent,0.42691
County,DeKalb,2017,Number,466
County,DeKalb,2017,Percent,0.39626
County,DeKalb,2018,Number,467
County,DeKalb,2018,Percent,0.41001
County,DeKalb,2019,Number,437
County,DeKalb,2019,Percent,0.38367
County,Dickson,1999,Percent,0.235
County,Dickson,2000,Percent,0.204
County,Dickson,2001,Percent,0.215
County,Dickson,2002,Percent,0.226
County,Dickson,2003,Percent,0.239
County,Dickson,2004,Percent,0.255
County,Dickson,2005,Percent,0.267
County,Dickson,2006,Percent,0.265
County,Dickson,2007,Percent,0.25
County,Dickson,2008,Percent,0.27583
County,Dickson,1999,Number,910
County,Dickson,2000,Number,802
County,Dickson,2001,Number,788
County,Dickson,2002,Number,836
County,Dickson,2003,Number,893
County,Dickson,2004,Number,968
County,Dickson,2005,Number,1023
County,Dickson,2006,Number,1025
County,Dickson,2007,Number,973
County,Dickson,2008,Number,1084
County,Dickson,2009,Number,1173
County,Dickson,2009,Percent,0.2955
County,Dickson,2015,Number,1302
County,Dickson,2015,Percent,0.42259
County,Dickson,2014,Number,1236
County,Dickson,2014,Percent,0.41714
County,Dickson,2013,Number,1345
County,Dickson,2013,Percent,0.44331
County,Dickson,2012,Number,1367
County,Dickson,2012,Percent,0.44268
County,Dickson,2011,Number,1455
County,Dickson,2011,Percent,0.45583
County,Dickson,2010,Number,1602
County,Dickson,2010,Percent,0.48723
County,Dickson,2016,Number,1195
County,Dickson,2016,Percent,0.36735
County,Dickson,2017,Number,1074
County,Dickson,2017,Percent,0.32794
County,Dickson,2018,Number,1109
County,Dickson,2018,Percent,0.34548
County,Dickson,2019,Number,999
County,Dickson,2019,Percent,0.31121
County,Dyer,1999,Percent,0.058
County,Dyer,2000,Percent,0.17
County,Dyer,2001,Percent,0.218
County,Dyer,2002,Percent,0.259
County,Dyer,2003,Percent,0.274
County,Dyer,2004,Percent,0.284
County,Dyer,2005,Percent,0.293
County,Dyer,2006,Percent,0.291
County,Dyer,2007,Percent,0.29003
County,Dyer,2008,Percent,0.29801
County,Dyer,1999,Number,194
County,Dyer,2000,Number,584
County,Dyer,2001,Number,655
County,Dyer,2002,Number,786
County,Dyer,2003,Number,834
County,Dyer,2004,Number,867
County,Dyer,2005,Number,895
County,Dyer,2006,Number,896
County,Dyer,2007,Number,873
County,Dyer,2008,Number,903
County,Dyer,2009,Number,995
County,Dyer,2009,Percent,0.3259
County,Dyer,2015,Number,1014
County,Dyer,2015,Percent,0.41694
County,Dyer,2014,Number,1102
County,Dyer,2014,Percent,0.4431
County,Dyer,2013,Number,1312
County,Dyer,2013,Percent,0.52522
County,Dyer,2012,Number,1274
County,Dyer,2012,Percent,0.50737
County,Dyer,2011,Number,1243
County,Dyer,2011,Percent,0.4998
County,Dyer,2010,Number,1340
County,Dyer,2010,Percent,0.54383
County,Dyer,2016,Number,1049
County,Dyer,2016,Percent,0.44791
County,Dyer,2017,Number,928
County,Dyer,2017,Percent,0.4026
County,Dyer,2018,Number,927
County,Dyer,2018,Percent,0.3982
County,Dyer,2019,Number,861
County,Dyer,2019,Percent,0.36985
County,Fayette,1999,Percent,0.267
County,Fayette,2000,Percent,0.262
County,Fayette,2001,Percent,0.274
County,Fayette,2002,Percent,0.295
County,Fayette,2003,Percent,0.286
County,Fayette,2004,Percent,0.29
County,Fayette,2005,Percent,0.313
County,Fayette,2006,Percent,0.313
County,Fayette,2007,Percent,0.2705
County,Fayette,2008,Percent,0.28167
County,Fayette,1999,Number,722
County,Fayette,2000,Number,714
County,Fayette,2001,Number,678
County,Fayette,2002,Number,700
County,Fayette,2003,Number,686
County,Fayette,2004,Number,702
County,Fayette,2005,Number,766
County,Fayette,2006,Number,768
County,Fayette,2007,Number,696
County,Fayette,2008,Number,727
County,Fayette,2009,Number,761
County,Fayette,2009,Percent,0.2938
County,Fayette,2015,Number,696
County,Fayette,2015,Percent,0.33968
County,Fayette,2014,Number,718
County,Fayette,2014,Percent,0.34387
County,Fayette,2013,Number,813
County,Fayette,2013,Percent,0.38295
County,Fayette,2012,Number,847
County,Fayette,2012,Percent,0.35936
County,Fayette,2011,Number,843
County,Fayette,2011,Percent,0.34792
County,Fayette,2010,Number,920
County,Fayette,2010,Percent,0.36874
County,Fayette,2016,Number,658
County,Fayette,2016,Percent,0.32098
County,Fayette,2017,Number,602
County,Fayette,2017,Percent,0.28873
County,Fayette,2018,Number,683
County,Fayette,2018,Percent,0.33712
County,Fayette,2019,Number,564
County,Fayette,2019,Percent,0.27838
County,Fentress,1999,Percent,0.402
County,Fentress,2000,Percent,0.363
County,Fentress,2001,Percent,0.339
County,Fentress,2002,Percent,0.359
County,Fentress,2003,Percent,0.356
County,Fentress,2004,Percent,0.378
County,Fentress,2005,Percent,0.392
County,Fentress,2006,Percent,0.39
County,Fentress,2007,Percent,0.39151
County,Fentress,2008,Percent,0.3961
County,Fentress,1999,Number,480
County,Fentress,2000,Number,438
County,Fentress,2001,Number,429
County,Fentress,2002,Number,453
County,Fentress,2003,Number,451
County,Fentress,2004,Number,481
County,Fentress,2005,Number,500
County,Fentress,2006,Number,498
County,Fentress,2007,Number,489
County,Fentress,2008,Number,496
County,Fentress,2009,Number,483
County,Fentress,2009,Percent,0.3833
County,Fentress,2015,Number,557
County,Fentress,2015,Percent,0.62165
County,Fentress,2014,Number,563
County,Fentress,2014,Percent,0.63544
County,Fentress,2013,Number,599
County,Fentress,2013,Percent,0.6663
County,Fentress,2012,Number,621
County,Fentress,2012,Percent,0.66702
County,Fentress,2011,Number,683
County,Fentress,2011,Percent,0.70704
County,Fentress,2010,Number,688
County,Fentress,2010,Percent,0.66538
County,Fentress,2016,Number,558
County,Fentress,2016,Percent,0.5665
County,Fentress,2017,Number,530
County,Fentress,2017,Percent,0.53213
County,Fentress,2018,Number,529
County,Fentress,2018,Percent,0.54819
County,Fentress,2019,Number,505
County,Fentress,2019,Percent,0.52332
County,Franklin,1999,Percent,0.255
County,Franklin,2000,Percent,0.236
County,Franklin,2001,Percent,0.228
County,Franklin,2002,Percent,0.233
County,Franklin,2003,Percent,0.231
County,Franklin,2004,Percent,0.213
County,Franklin,2005,Percent,0.207
County,Franklin,2006,Percent,0.205
County,Franklin,2007,Percent,0.19767
County,Franklin,2008,Percent,0.21169
County,Franklin,1999,Number,704
County,Franklin,2000,Number,654
County,Franklin,2001,Number,653
County,Franklin,2002,Number,674
County,Franklin,2003,Number,678
County,Franklin,2004,Number,635
County,Franklin,2005,Number,627
County,Franklin,2006,Number,626
County,Franklin,2007,Number,559
County,Franklin,2008,Number,605
County,Franklin,2009,Number,625
County,Franklin,2009,Percent,0.2169
County,Franklin,2015,Number,765
County,Franklin,2015,Percent,0.38003
County,Franklin,2014,Number,785
County,Franklin,2014,Percent,0.38881
County,Franklin,2013,Number,893
County,Franklin,2013,Percent,0.44695
County,Franklin,2012,Number,812
County,Franklin,2012,Percent,0.40784
County,Franklin,2011,Number,897
County,Franklin,2011,Percent,0.43417
County,Franklin,2010,Number,967
County,Franklin,2010,Percent,0.44789
County,Franklin,2016,Number,730
County,Franklin,2016,Percent,0.353
County,Franklin,2017,Number,643
County,Franklin,2017,Percent,0.30825
County,Franklin,2018,Number,614
County,Franklin,2018,Percent,0.29183
County,Franklin,2019,Number,615
County,Franklin,2019,Percent,0.2923
County,Gibson,1999,Percent,0.333
County,Gibson,2000,Percent,0.31
County,Gibson,2001,Percent,0.335
County,Gibson,2002,Percent,0.334
County,Gibson,2003,Percent,0.344
County,Gibson,2004,Percent,0.329
County,Gibson,2005,Percent,0.33
County,Gibson,2006,Percent,0.328
County,Gibson,2007,Percent,0.32127
County,Gibson,2008,Percent,0.32717
County,Gibson,1999,Number,1286
County,Gibson,2000,Number,1218
County,Gibson,2001,Number,1214
County,Gibson,2002,Number,1244
County,Gibson,2003,Number,1299
County,Gibson,2004,Number,1261
County,Gibson,2005,Number,1280
County,Gibson,2006,Number,1283
County,Gibson,2007,Number,1172
County,Gibson,2008,Number,1203
County,Gibson,2009,Number,1278
County,Gibson,2009,Percent,0.345
County,Gibson,2015,Number,1375
County,Gibson,2015,Percent,0.43348
County,Gibson,2014,Number,1383
County,Gibson,2014,Percent,0.43989
County,Gibson,2013,Number,1582
County,Gibson,2013,Percent,0.50511
County,Gibson,2012,Number,1610
County,Gibson,2012,Percent,0.51323
County,Gibson,2011,Number,1627
County,Gibson,2011,Percent,0.50971
County,Gibson,2010,Number,1795
County,Gibson,2010,Percent,0.55884
County,Gibson,2016,Number,1237
County,Gibson,2016,Percent,0.38863
County,Gibson,2017,Number,1169
County,Gibson,2017,Percent,0.37041
County,Gibson,2018,Number,1114
County,Gibson,2018,Percent,0.35739
County,Gibson,2019,Number,1028
County,Gibson,2019,Percent,0.3298
County,Giles,1999,Percent,0.173
County,Giles,2000,Percent,0.182
County,Giles,2001,Percent,0.209
County,Giles,2002,Percent,0.217
County,Giles,2003,Percent,0.21
County,Giles,2004,Percent,0.205
County,Giles,2005,Percent,0.211
County,Giles,2006,Percent,0.211
County,Giles,2007,Percent,0.23595
County,Giles,2008,Percent,0.26272
County,Giles,1999,Number,413
County,Giles,2000,Number,439
County,Giles,2001,Number,462
County,Giles,2002,Number,481
County,Giles,2003,Number,467
County,Giles,2004,Number,458
County,Giles,2005,Number,474
County,Giles,2006,Number,474
County,Giles,2007,Number,466
County,Giles,2008,Number,520
County,Giles,2009,Number,530
County,Giles,2009,Percent,0.2674
County,Giles,2015,Number,527
County,Giles,2015,Percent,0.33674
County,Giles,2014,Number,520
County,Giles,2014,Percent,0.34054
County,Giles,2013,Number,624
County,Giles,2013,Percent,0.40415
County,Giles,2012,Number,658
County,Giles,2012,Percent,0.38935
County,Giles,2011,Number,680
County,Giles,2011,Percent,0.39604
County,Giles,2010,Number,702
County,Giles,2010,Percent,0.40981
County,Giles,2016,Number,542
County,Giles,2016,Percent,0.33686
County,Giles,2017,Number,484
County,Giles,2017,Percent,0.28707
County,Giles,2018,Number,548
County,Giles,2018,Percent,0.32893
County,Giles,2019,Number,486
County,Giles,2019,Percent,0.29172
County,Grainger,1999,Percent,0.352
County,Grainger,2000,Percent,0.341
County,Grainger,2001,Percent,0.326
County,Grainger,2002,Percent,0.363
County,Grainger,2003,Percent,0.332
County,Grainger,2004,Percent,0.323
County,Grainger,2005,Percent,0.323
County,Grainger,2006,Percent,0.321
County,Grainger,2007,Percent,0.31804
County,Grainger,2008,Percent,0.33944
County,Grainger,1999,Number,504
County,Grainger,2000,Number,493
County,Grainger,2001,Number,504
County,Grainger,2002,Number,566
County,Grainger,2003,Number,525
County,Grainger,2004,Number,516
County,Grainger,2005,Number,522
County,Grainger,2006,Number,524
County,Grainger,2007,Number,499
County,Grainger,2008,Number,537
County,Grainger,2009,Number,563
County,Grainger,2009,Percent,0.3522
County,Grainger,2015,Number,629
County,Grainger,2015,Percent,0.56211
County,Grainger,2014,Number,634
County,Grainger,2014,Percent,0.56356
County,Grainger,2013,Number,676
County,Grainger,2013,Percent,0.58126
County,Grainger,2012,Number,703
County,Grainger,2012,Percent,0.54708
County,Grainger,2011,Number,753
County,Grainger,2011,Percent,0.57262
County,Grainger,2010,Number,779
County,Grainger,2010,Percent,0.58396
County,Grainger,2016,Number,633
County,Grainger,2016,Percent,0.54805
County,Grainger,2017,Number,616
County,Grainger,2017,Percent,0.54804
County,Grainger,2018,Number,593
County,Grainger,2018,Percent,0.51476
County,Grainger,2019,Number,539
County,Grainger,2019,Percent,0.46788
County,Greene,1999,Percent,0.329
County,Greene,2000,Percent,0.302
County,Greene,2001,Percent,0.29
County,Greene,2002,Percent,0.293
County,Greene,2003,Percent,0.287
County,Greene,2004,Percent,0.298
County,Greene,2005,Percent,0.312
County,Greene,2006,Percent,0.311
County,Greene,2007,Percent,0.31017
County,Greene,2008,Percent,0.33551
County,Greene,1999,Number,1371
County,Greene,2000,Number,1272
County,Greene,2001,Number,1289
County,Greene,2002,Number,1312
County,Greene,2003,Number,1298
County,Greene,2004,Number,1359
County,Greene,2005,Number,1441
County,Greene,2006,Number,1445
County,Greene,2007,Number,1366
County,Greene,2008,Number,1490
County,Greene,2009,Number,1634
County,Greene,2009,Percent,0.3651
County,Greene,2015,Number,1686
County,Greene,2015,Percent,0.52182
County,Greene,2014,Number,1579
County,Greene,2014,Percent,0.49654
County,Greene,2013,Number,1815
County,Greene,2013,Percent,0.56209
County,Greene,2012,Number,1965
County,Greene,2012,Percent,0.55259
County,Greene,2011,Number,2045
County,Greene,2011,Percent,0.56166
County,Greene,2010,Number,2281
County,Greene,2010,Percent,0.62119
County,Greene,2016,Number,1636
County,Greene,2016,Percent,0.49969
County,Greene,2017,Number,1544
County,Greene,2017,Percent,0.45993
County,Greene,2018,Number,1628
County,Greene,2018,Percent,0.48583
County,Greene,2019,Number,1483
County,Greene,2019,Percent,0.44255
County,Grundy,1999,Percent,0.392
County,Grundy,2000,Percent,0.355
County,Grundy,2001,Percent,0.353
County,Grundy,2002,Percent,0.354
County,Grundy,2003,Percent,0.382
County,Grundy,2004,Percent,0.349
County,Grundy,2005,Percent,0.353
County,Grundy,2006,Percent,0.352
County,Grundy,2007,Percent,0.35739
County,Grundy,2008,Percent,0.36786
County,Grundy,1999,Number,458
County,Grundy,2000,Number,421
County,Grundy,2001,Number,414
County,Grundy,2002,Number,421
County,Grundy,2003,Number,457
County,Grundy,2004,Number,419
County,Grundy,2005,Number,427
County,Grundy,2006,Number,427
County,Grundy,2007,Number,411
County,Grundy,2008,Number,425
County,Grundy,2009,Number,394
County,Grundy,2009,Percent,0.3395
County,Grundy,2015,Number,427
County,Grundy,2015,Percent,0.57703
County,Grundy,2014,Number,429
County,Grundy,2014,Percent,0.62174
County,Grundy,2013,Number,492
County,Grundy,2013,Percent,0.65863
County,Grundy,2012,Number,531
County,Grundy,2012,Percent,0.70424
County,Grundy,2011,Number,523
County,Grundy,2011,Percent,0.67658
County,Grundy,2010,Number,572
County,Grundy,2010,Percent,0.71411
County,Grundy,2016,Number,399
County,Grundy,2016,Percent,0.532
County,Grundy,2017,Number,403
County,Grundy,2017,Percent,0.5359
County,Grundy,2018,Number,382
County,Grundy,2018,Percent,0.50866
County,Grundy,2019,Number,323
County,Grundy,2019,Percent,0.43009
County,Hamblen,1999,Percent,0.284
County,Hamblen,2000,Percent,0.273
County,Hamblen,2001,Percent,0.269
County,Hamblen,2002,Percent,0.271
County,Hamblen,2003,Percent,0.271
County,Hamblen,2004,Percent,0.283
County,Hamblen,2005,Percent,0.283
County,Hamblen,2006,Percent,0.283
County,Hamblen,2007,Percent,0.26254
County,Hamblen,2008,Percent,0.27081
County,Hamblen,1999,Number,1251
County,Hamblen,2000,Number,1225
County,Hamblen,2001,Number,1239
County,Hamblen,2002,Number,1250
County,Hamblen,2003,Number,1253
County,Hamblen,2004,Number,1316
County,Hamblen,2005,Number,1321
County,Hamblen,2006,Number,1322
County,Hamblen,2007,Number,1298
County,Hamblen,2008,Number,1343
County,Hamblen,2009,Number,1584
County,Hamblen,2009,Percent,0.3182
County,Hamblen,2015,Number,1883
County,Hamblen,2015,Percent,0.48985
County,Hamblen,2014,Number,1918
County,Hamblen,2014,Percent,0.49016
County,Hamblen,2013,Number,2144
County,Hamblen,2013,Percent,0.54141
County,Hamblen,2012,Number,2057
County,Hamblen,2012,Percent,0.5269
County,Hamblen,2011,Number,2139
County,Hamblen,2011,Percent,0.53663
County,Hamblen,2010,Number,2231
County,Hamblen,2010,Percent,0.54937
County,Hamblen,2016,Number,1896
County,Hamblen,2016,Percent,0.49247
County,Hamblen,2017,Number,1754
County,Hamblen,2017,Percent,0.44997
County,Hamblen,2018,Number,1747
County,Hamblen,2018,Percent,0.46022
County,Hamblen,2019,Number,1685
County,Hamblen,2019,Percent,0.44389
County,Hamilton,1999,Percent,0.227
County,Hamilton,2000,Percent,0.183
County,Hamilton,2001,Percent,0.23
County,Hamilton,2002,Percent,0.242
County,Hamilton,2003,Percent,0.245
County,Hamilton,2004,Percent,0.255
County,Hamilton,2005,Percent,0.256
County,Hamilton,2006,Percent,0.255
County,Hamilton,2007,Percent,0.23712
County,Hamilton,2008,Percent,0.24735
County,Hamilton,1999,Number,5555
County,Hamilton,2000,Number,4528
County,Hamilton,2001,Number,5133
County,Hamilton,2002,Number,5416
County,Hamilton,2003,Number,5507
County,Hamilton,2004,Number,5736
County,Hamilton,2005,Number,5771
County,Hamilton,2006,Number,5761
County,Hamilton,2007,Number,5547
County,Hamilton,2008,Number,5792
County,Hamilton,2009,Number,5789
County,Hamilton,2009,Percent,0.247
County,Hamilton,2015,Number,6405
County,Hamilton,2015,Percent,0.30699
County,Hamilton,2014,Number,6287
County,Hamilton,2014,Percent,0.30327
County,Hamilton,2013,Number,7236
County,Hamilton,2013,Percent,0.35174
County,Hamilton,2012,Number,7562
County,Hamilton,2012,Percent,0.36147
County,Hamilton,2011,Number,7834
County,Hamilton,2011,Percent,0.37897
County,Hamilton,2010,Number,8290
County,Hamilton,2010,Percent,0.40707
County,Hamilton,2016,Number,6234
County,Hamilton,2016,Percent,0.29855
County,Hamilton,2017,Number,5702
County,Hamilton,2017,Percent,0.2706
County,Hamilton,2018,Number,5519
County,Hamilton,2018,Percent,0.26271
County,Hamilton,2019,Number,5194
County,Hamilton,2019,Percent,0.24724
County,Hancock,1999,Percent,0.539
County,Hancock,2000,Percent,0.495
County,Hancock,2001,Percent,0.573
County,Hancock,2002,Percent,0.584
County,Hancock,2003,Percent,0.545
County,Hancock,2004,Percent,0.635
County,Hancock,2005,Percent,0.642
County,Hancock,2006,Percent,0.637
County,Hancock,2007,Percent,0.56315
County,Hancock,2008,Percent,0.53677
County,Hancock,1999,Number,266
County,Hancock,2000,Number,245
County,Hancock,2001,Number,251
County,Hancock,2002,Number,261
County,Hancock,2003,Number,247
County,Hancock,2004,Number,290
County,Hancock,2005,Number,296
County,Hancock,2006,Number,297
County,Hancock,2007,Number,272
County,Hancock,2008,Number,260
County,Hancock,2009,Number,268
County,Hancock,2009,Percent,0.5472
County,Hancock,2015,Number,252
County,Hancock,2015,Percent,0.73469
County,Hancock,2014,Number,260
County,Hancock,2014,Percent,0.70461
County,Hancock,2013,Number,292
County,Hancock,2013,Percent,0.85882
County,Hancock,2012,Number,316
County,Hancock,2012,Percent,0.88022
County,Hancock,2011,Number,327
County,Hancock,2011,Percent,0.86737
County,Hancock,2010,Number,338
County,Hancock,2010,Percent,0.87792
County,Hancock,2016,Number,266
County,Hancock,2016,Percent,0.77551
County,Hancock,2017,Number,277
County,Hancock,2017,Percent,0.77591
County,Hancock,2018,Number,251
County,Hancock,2018,Percent,0.71714
County,Hancock,2019,Number,253
County,Hancock,2019,Percent,0.72286
County,Hardeman,1999,Percent,0.324
County,Hardeman,2000,Percent,0.335
County,Hardeman,2001,Percent,0.398
County,Hardeman,2002,Percent,0.415
County,Hardeman,2003,Percent,0.41
County,Hardeman,2004,Percent,0.355
County,Hardeman,2005,Percent,0.35
County,Hardeman,2006,Percent,0.345
County,Hardeman,2007,Percent,0.36657
County,Hardeman,2008,Percent,0.36144
County,Hardeman,1999,Number,766
County,Hardeman,2000,Number,804
County,Hardeman,2001,Number,816
County,Hardeman,2002,Number,876
County,Hardeman,2003,Number,885
County,Hardeman,2004,Number,783
County,Hardeman,2005,Number,787
County,Hardeman,2006,Number,787
County,Hardeman,2007,Number,739
County,Hardeman,2008,Number,736
County,Hardeman,2009,Number,751
County,Hardeman,2009,Percent,0.363
County,Hardeman,2015,Number,736
County,Hardeman,2015,Percent,0.57953
County,Hardeman,2014,Number,758
County,Hardeman,2014,Percent,0.60063
County,Hardeman,2013,Number,848
County,Hardeman,2013,Percent,0.63664
County,Hardeman,2012,Number,908
County,Hardeman,2012,Percent,0.66326
County,Hardeman,2011,Number,938
County,Hardeman,2011,Percent,0.65549
County,Hardeman,2010,Number,985
County,Hardeman,2010,Percent,0.66196
County,Hardeman,2016,Number,753
County,Hardeman,2016,Percent,0.56787
County,Hardeman,2017,Number,707
County,Hardeman,2017,Percent,0.5284
County,Hardeman,2018,Number,645
County,Hardeman,2018,Percent,0.48938
County,Hardeman,2019,Number,567
County,Hardeman,2019,Percent,0.4302
County,Hardin,1999,Percent,0.278
County,Hardin,2000,Percent,0.278
County,Hardin,2001,Percent,0.323
County,Hardin,2002,Percent,0.337
County,Hardin,2003,Percent,0.329
County,Hardin,2004,Percent,0.309
County,Hardin,2005,Percent,0.322
County,Hardin,2006,Percent,0.319
County,Hardin,2007,Percent,0.36257
County,Hardin,2008,Percent,0.35801
County,Hardin,1999,Number,586
County,Hardin,2000,Number,597
County,Hardin,2001,Number,594
County,Hardin,2002,Number,626
County,Hardin,2003,Number,616
County,Hardin,2004,Number,584
County,Hardin,2005,Number,616
County,Hardin,2006,Number,616
County,Hardin,2007,Number,620
County,Hardin,2008,Number,618
County,Hardin,2009,Number,607
County,Hardin,2009,Percent,0.3492
County,Hardin,2015,Number,771
County,Hardin,2015,Percent,0.56525
County,Hardin,2014,Number,747
County,Hardin,2014,Percent,0.55457
County,Hardin,2013,Number,872
County,Hardin,2013,Percent,0.62153
County,Hardin,2012,Number,899
County,Hardin,2012,Percent,0.66642
County,Hardin,2011,Number,819
County,Hardin,2011,Percent,0.59607
County,Hardin,2010,Number,850
County,Hardin,2010,Percent,0.59944
County,Hardin,2016,Number,775
County,Hardin,2016,Percent,0.55796
County,Hardin,2017,Number,712
County,Hardin,2017,Percent,0.50496
County,Hardin,2018,Number,724
County,Hardin,2018,Percent,0.5277
County,Hardin,2019,Number,651
County,Hardin,2019,Percent,0.47449
County,Hawkins,1999,Percent,0.285
County,Hawkins,2000,Percent,0.3
County,Hawkins,2001,Percent,0.28
County,Hawkins,2002,Percent,0.173
County,Hawkins,2003,Percent,0.287
County,Hawkins,2004,Percent,0.3
County,Hawkins,2005,Percent,0.304
County,Hawkins,2006,Percent,0.303
County,Hawkins,2007,Percent,0.31189
County,Hawkins,2008,Percent,0.32106
County,Hawkins,1999,Number,1049
County,Hawkins,2000,Number,1117
County,Hawkins,2001,Number,1147
County,Hawkins,2002,Number,705
County,Hawkins,2003,Number,1182
County,Hawkins,2004,Number,1241
County,Hawkins,2005,Number,1267
County,Hawkins,2006,Number,1270
County,Hawkins,2007,Number,1246
County,Hawkins,2008,Number,1290
County,Hawkins,2009,Number,1276
County,Hawkins,2009,Percent,0.3158
County,Hawkins,2015,Number,1394
County,Hawkins,2015,Percent,0.50234
County,Hawkins,2014,Number,1388
County,Hawkins,2014,Percent,0.47796
County,Hawkins,2013,Number,1622
County,Hawkins,2013,Percent,0.56398
County,Hawkins,2012,Number,1676
County,Hawkins,2012,Percent,0.56641
County,Hawkins,2011,Number,1660
County,Hawkins,2011,Percent,0.54858
County,Hawkins,2010,Number,1849
County,Hawkins,2010,Percent,0.58494
County,Hawkins,2016,Number,1314
County,Hawkins,2016,Percent,0.46398
County,Hawkins,2017,Number,1225
County,Hawkins,2017,Percent,0.43517
County,Hawkins,2018,Number,1276
County,Hawkins,2018,Percent,0.4712
County,Hawkins,2019,Number,1232
County,Hawkins,2019,Percent,0.45495
County,Haywood,1999,Percent,0.391
County,Haywood,2000,Percent,0.304
County,Haywood,2001,Percent,0.344
County,Haywood,2002,Percent,0.359
County,Haywood,2003,Percent,0.376
County,Haywood,2004,Percent,0.382
County,Haywood,2005,Percent,0.374
County,Haywood,2006,Percent,0.375
County,Haywood,2007,Percent,0.34293
County,Haywood,2008,Percent,0.35562
County,Haywood,1999,Number,724
County,Haywood,2000,Number,573
County,Haywood,2001,Number,596
County,Haywood,2002,Number,626
County,Haywood,2003,Number,656
County,Haywood,2004,Number,666
County,Haywood,2005,Number,655
County,Haywood,2006,Number,658
County,Haywood,2007,Number,572
County,Haywood,2008,Number,596
County,Haywood,2009,Number,545
County,Haywood,2009,Percent,0.325
County,Haywood,2015,Number,566
County,Haywood,2015,Percent,0.53905
County,Haywood,2014,Number,568
County,Haywood,2014,Percent,0.53839
County,Haywood,2013,Number,651
County,Haywood,2013,Percent,0.62959
County,Haywood,2012,Number,664
