LocationType,Location,TimeFrame,DataFormat,Data
County,Coffee,2005,Number,3223
County,Coffee,2006,Number,3398
County,Coffee,2007,Number,3454
County,Coffee,2008,Number,3542
County,Coffee,2009,Number,4275
County,Coffee,2010,Number,4814
County,Coffee,2010,Percent,0.37433
County,Coffee,2011,Number,4787.08333
County,Coffee,2011,Percent,0.37981
County,Coffee,2012,Number,4862.08333
County,Coffee,2012,Percent,0.38472
County,Coffee,2013,Number,4854.41667
County,Coffee,2013,Percent,0.38332
County,Coffee,2014,Number,4670.75
County,Coffee,2014,Percent,0.36879
County,Coffee,2015,Number,4464
County,Coffee,2015,Percent,0.34777
County,Coffee,2016,Number,4306.41667
County,Coffee,2016,Percent,0.3355
County,Coffee,2017,Number,4383.08333
County,Coffee,2017,Percent,0.33553
County,Coffee,2018,Number,4023.33333
County,Coffee,2018,Percent,0.30362
County,Coffee,2019,Number,3956
County,Coffee,2019,Percent,0.29349
County,Crockett,1999,Percent,0.142
County,Crockett,2000,Percent,0.149
County,Crockett,2001,Percent,0.145
County,Crockett,2002,Percent,0.172
County,Crockett,2003,Percent,0.221
County,Crockett,2004,Percent,0.262
County,Crockett,2005,Percent,0.269
County,Crockett,2006,Percent,0.267
County,Crockett,2007,Percent,0.27982
County,Crockett,2008,Percent,0.316
County,Crockett,2009,Percent,0.40524
County,Crockett,1999,Number,491
County,Crockett,2000,Number,523
County,Crockett,2001,Number,531
County,Crockett,2002,Number,639
County,Crockett,2003,Number,833
County,Crockett,2004,Number,995
County,Crockett,2005,Number,1033
County,Crockett,2006,Number,1037
County,Crockett,2007,Number,1033
County,Crockett,2008,Number,1121
County,Crockett,2009,Number,1454
County,Crockett,2010,Number,1648
County,Crockett,2010,Percent,0.46136
County,Crockett,2011,Number,1406.25
County,Crockett,2011,Percent,0.39446
County,Crockett,2012,Number,1441.58333
County,Crockett,2012,Percent,0.41001
County,Crockett,2013,Number,1511.41667
County,Crockett,2013,Percent,0.43771
County,Crockett,2014,Number,1499.08333
County,Crockett,2014,Percent,0.42672
County,Crockett,2015,Number,1379.66667
County,Crockett,2015,Percent,0.39577
County,Crockett,2016,Number,1296.91667
County,Crockett,2016,Percent,0.37204
County,Crockett,2017,Number,1257.66667
County,Crockett,2017,Percent,0.36699
County,Crockett,2018,Number,1033.08333
County,Crockett,2018,Percent,0.30949
County,Crockett,2019,Number,1013
County,Crockett,2019,Percent,0.30753
County,Cumberland,1999,Percent,0.187
County,Cumberland,2000,Percent,0.175
County,Cumberland,2001,Percent,0.176
County,Cumberland,2002,Percent,0.21
County,Cumberland,2003,Percent,0.257
County,Cumberland,2004,Percent,0.282
County,Cumberland,2005,Percent,0.292
County,Cumberland,2006,Percent,0.297
County,Cumberland,2007,Percent,0.27318
County,Cumberland,2008,Percent,0.301
County,Cumberland,2009,Percent,0.35907
County,Cumberland,1999,Number,1754
County,Cumberland,2000,Number,1643
County,Cumberland,2001,Number,1764
County,Cumberland,2002,Number,2125
County,Cumberland,2003,Number,2621
County,Cumberland,2004,Number,2902
County,Cumberland,2005,Number,3023
County,Cumberland,2006,Number,3089
County,Cumberland,2007,Number,3084
County,Cumberland,2008,Number,3205
County,Cumberland,2009,Number,3844
County,Cumberland,2010,Number,4335
County,Cumberland,2010,Percent,0.40592
County,Cumberland,2011,Number,4277.16667
County,Cumberland,2011,Percent,0.40611
County,Cumberland,2012,Number,4305.66667
